train_id,date,time,station_id,coach_capacity,current_passengers,occupancy_percentage,crowd_level
DEL-BL-OCC00075,2024-10-05,23:35,DEL055,3040,300,9.9,Low
DEL-BL-OCC00075,2024-10-05,23:53,DEL066,3040,651,21.4,Low
DEL-BL-OCC00075,2024-10-05,23:03,DEL071,3040,544,17.9,Low
DEL-BL-OCC00075,2024-10-05,23:42,DEL052,3040,351,11.5,Low
DEL-BL-OCC00075,2024-10-05,23:55,DEL068,3040,373,12.3,Low
DEL-BL-OCC00076,2024-10-09,20:01,DEL053,2800,2497,89.2,High
DEL-BL-OCC00076,2024-10-09,20:26,DEL059,2800,2908,103.9,High
DEL-BL-OCC00076,2024-10-09,20:22,DEL082,2800,1178,42.1,Low
DEL-BL-OCC00077,2024-10-09,21:47,DEL060,3040,1765,58.1,Medium
DEL-BL-OCC00077,2024-10-09,21:09,DEL078,3040,1732,57.0,Medium
DEL-BL-OCC00077,2024-10-09,21:52,DEL043,3040,2024,66.6,Medium
DEL-BL-OCC00077,2024-10-09,21:51,DEL046,3040,1278,42.0,Low
DEL-BL-OCC00077,2024-10-09,21:01,DEL073,3040,1411,46.4,Medium
DEL-BL-OCC00078,2024-10-09,20:31,DEL077,2560,2387,93.3,High
DEL-BL-OCC00078,2024-10-09,20:40,DEL079,2560,1785,69.7,Medium
DEL-BL-OCC00078,2024-10-09,20:47,DEL067,2560,1672,65.3,Medium
DEL-BL-OCC00078,2024-10-09,20:38,DEL056,2560,2795,109.2,Critical
DEL-BL-OCC00079,2024-10-13,12:54,DEL058,2280,426,18.7,Low
DEL-BL-OCC00079,2024-10-13,12:29,DEL050,2280,645,28.3,Low
DEL-BL-OCC00079,2024-10-13,12:04,DEL060,2280,646,28.4,Low
DEL-BL-OCC00080,2024-10-13,09:17,DEL084,1920,2680,139.6,Critical
DEL-BL-OCC00080,2024-10-13,09:05,DEL082,1920,1456,75.8,Medium
DEL-BL-OCC00080,2024-10-13,09:58,DEL055,1920,2300,119.8,Critical
DEL-BL-OCC00080,2024-10-13,09:30,DEL050,1920,1688,87.9,High
DEL-BL-OCC00081,2024-10-13,13:41,DEL084,1920,964,50.2,Medium
DEL-BL-OCC00081,2024-10-13,13:22,DEL053,1920,506,26.4,Low
DEL-BL-OCC00081,2024-10-13,13:02,DEL076,1920,490,25.6,Low
DEL-BL-OCC00081,2024-10-13,13:36,DEL042,1920,1061,55.3,Medium
DEL-BL-OCC00082,2024-10-17,09:22,DEL065,1920,1896,98.8,High
DEL-BL-OCC00082,2024-10-17,09:36,DEL046,1920,2350,122.4,Critical
DEL-BL-OCC00082,2024-10-17,09:13,DEL064,1920,2344,122.1,Critical
DEL-BL-OCC00082,2024-10-17,09:58,DEL054,1920,2309,120.3,Critical
DEL-BL-OCC00082,2024-10-17,09:59,DEL044,1920,1998,104.1,High
DEL-BL-OCC00083,2024-10-17,09:12,DEL050,2100,2586,123.2,Critical
DEL-BL-OCC00083,2024-10-17,09:01,DEL077,2100,2258,107.6,Critical
DEL-BL-OCC00083,2024-10-17,09:34,DEL064,2100,2338,111.4,Critical
DEL-BL-OCC00083,2024-10-17,09:10,DEL052,2100,2234,106.4,Critical
DEL-BL-OCC00083,2024-10-17,09:14,DEL069,2100,2329,110.9,Critical
DEL-BL-OCC00084,2024-10-17,08:57,DEL051,1920,2153,112.2,Critical
DEL-BL-OCC00084,2024-10-17,08:02,DEL043,1920,2432,126.7,Critical
DEL-BL-OCC00084,2024-10-17,08:51,DEL067,1920,2252,117.3,Critical
DEL-BL-OCC00085,2024-10-21,18:36,DEL041,2560,2947,115.1,Critical
DEL-BL-OCC00085,2024-10-21,18:34,DEL067,2560,2355,92.0,High
DEL-BL-OCC00085,2024-10-21,18:18,DEL065,2560,2050,80.1,High
DEL-BL-OCC00086,2024-10-21,09:21,DEL065,1920,2190,114.1,Critical
DEL-BL-OCC00086,2024-10-21,09:51,DEL071,1920,2366,123.2,Critical
DEL-BL-OCC00086,2024-10-21,09:56,DEL049,1920,1849,96.3,High
DEL-BL-OCC00086,2024-10-21,09:18,DEL081,1920,1835,95.6,High
DEL-BL-OCC00086,2024-10-21,09:36,DEL054,1920,1790,93.2,High
DEL-BL-OCC00087,2024-10-21,10:55,DEL076,3040,2119,69.7,Medium
DEL-BL-OCC00087,2024-10-21,10:56,DEL044,3040,3357,110.4,Critical
DEL-BL-OCC00087,2024-10-21,10:00,DEL082,3040,1148,37.8,Low
DEL-BL-OCC00088,2024-10-25,19:36,DEL057,1920,2130,111.0,Critical
DEL-BL-OCC00088,2024-10-25,19:31,DEL058,1920,2635,137.3,Critical
DEL-BL-OCC00088,2024-10-25,19:39,DEL065,1920,1948,101.5,High
DEL-BL-OCC00089,2024-10-25,20:59,DEL045,1920,1487,77.5,Medium
DEL-BL-OCC00089,2024-10-25,20:58,DEL059,1920,1676,87.3,High
DEL-BL-OCC00089,2024-10-25,20:39,DEL054,1920,1550,80.8,High
DEL-BL-OCC00089,2024-10-25,20:14,DEL056,1920,1641,85.5,High
DEL-BL-OCC00089,2024-10-25,20:05,DEL077,1920,1318,68.7,Medium
DEL-BL-OCC00089,2024-10-25,20:05,DEL072,1920,1573,82.0,High
DEL-BL-OCC00090,2024-10-25,06:33,DEL051,2280,612,26.9,Low
DEL-BL-OCC00090,2024-10-25,06:39,DEL069,2280,943,41.4,Low
DEL-BL-OCC00090,2024-10-25,06:05,DEL079,2280,914,40.1,Low
DEL-BL-OCC00091,2024-10-29,20:10,DEL045,2100,1884,89.8,High
DEL-BL-OCC00091,2024-10-29,20:34,DEL075,2100,2204,105.0,High
DEL-BL-OCC00091,2024-10-29,20:35,DEL047,2100,732,34.9,Low
DEL-BL-OCC00091,2024-10-29,20:01,DEL050,2100,1569,74.7,Medium
DEL-BL-OCC00092,2024-10-29,20:20,DEL077,2100,1489,70.9,Medium
DEL-BL-OCC00092,2024-10-29,20:34,DEL051,2100,2272,108.2,Critical
DEL-BL-OCC00092,2024-10-29,20:03,DEL065,2100,2046,97.5,High
DEL-BL-OCC00092,2024-10-29,20:04,DEL054,2100,1717,81.8,High
DEL-BL-OCC00092,2024-10-29,20:34,DEL046,2100,1701,81.0,High
DEL-BL-OCC00093,2024-10-29,10:41,DEL052,2560,1257,49.1,Medium
DEL-BL-OCC00093,2024-10-29,10:59,DEL041,2560,1959,76.6,Medium
DEL-BL-OCC00093,2024-10-29,10:22,DEL074,2560,2871,112.2,Critical
DEL-BL-OCC00093,2024-10-29,10:49,DEL059,2560,1206,47.1,Medium
DEL-BL-OCC00093,2024-10-29,10:31,DEL063,2560,2331,91.1,High
DEL-BL-OCC00093,2024-10-29,10:53,DEL045,2560,1888,73.8,Medium
DEL-BL-OCC00094,2024-11-02,09:30,DEL083,3040,3891,128.0,Critical
DEL-BL-OCC00094,2024-11-02,09:43,DEL075,3040,4142,136.3,Critical
DEL-BL-OCC00094,2024-11-02,09:57,DEL071,3040,4103,135.0,Critical
DEL-BL-OCC00094,2024-11-02,09:46,DEL043,3040,3739,123.0,Critical
DEL-BL-OCC00094,2024-11-02,09:59,DEL082,3040,3110,102.3,High
DEL-BL-OCC00094,2024-11-02,09:37,DEL079,3040,3249,106.9,Critical
DEL-BL-OCC00095,2024-11-02,20:12,DEL055,3040,2062,67.8,Medium
DEL-BL-OCC00095,2024-11-02,20:55,DEL057,3040,2656,87.4,High
DEL-BL-OCC00095,2024-11-02,20:56,DEL039,3040,3490,114.8,Critical
DEL-BL-OCC00095,2024-11-02,20:40,DEL072,3040,2373,78.1,Medium
DEL-BL-OCC00095,2024-11-02,20:23,DEL070,3040,1435,47.2,Medium
DEL-BL-OCC00095,2024-11-02,20:35,DEL052,3040,2655,87.3,High
DEL-BL-OCC00096,2024-11-02,20:13,DEL067,2560,1509,59.0,Medium
DEL-BL-OCC00096,2024-11-02,20:59,DEL042,2560,1444,56.4,Medium
DEL-BL-OCC00096,2024-11-02,20:15,DEL049,2560,1845,72.1,Medium
DEL-BL-OCC00096,2024-11-02,20:50,DEL071,2560,2665,104.1,High
DEL-BL-OCC00097,2024-11-06,22:10,DEL077,2560,755,29.5,Low
DEL-BL-OCC00097,2024-11-06,22:31,DEL066,2560,924,36.1,Low
DEL-BL-OCC00097,2024-11-06,22:04,DEL079,2560,669,26.2,Low
DEL-BL-OCC00097,2024-11-06,22:38,DEL085,2560,992,38.8,Low
DEL-BL-OCC00097,2024-11-06,22:00,DEL051,2560,852,33.3,Low
DEL-BL-OCC00097,2024-11-06,22:21,DEL046,2560,804,31.4,Low
DEL-BL-OCC00098,2024-11-06,20:27,DEL078,1920,1413,73.6,Medium
DEL-BL-OCC00098,2024-11-06,20:57,DEL042,1920,1281,66.7,Medium
DEL-BL-OCC00098,2024-11-06,20:32,DEL083,1920,1437,74.9,Medium
DEL-BL-OCC00098,2024-11-06,20:01,DEL086,1920,2206,114.9,Critical
DEL-BL-OCC00098,2024-11-06,20:45,DEL068,1920,1711,89.1,High
DEL-BL-OCC00099,2024-11-06,23:53,DEL045,1920,420,21.9,Low
DEL-BL-OCC00099,2024-11-06,23:17,DEL086,1920,312,16.3,Low
DEL-BL-OCC00099,2024-11-06,23:00,DEL056,1920,252,13.1,Low
DEL-BL-OCC00099,2024-11-06,23:03,DEL079,1920,201,10.5,Low
DEL-BL-OCC00099,2024-11-06,23:02,DEL059,1920,249,13.0,Low
DEL-BL-OCC00099,2024-11-06,23:17,DEL046,1920,320,16.7,Low
DEL-BL-OCC00100,2024-11-10,10:20,DEL058,2100,906,43.2,Low
DEL-BL-OCC00100,2024-11-10,10:58,DEL041,2100,1890,90.0,High
DEL-BL-OCC00100,2024-11-10,10:39,DEL059,2100,1007,48.0,Medium
DEL-BL-OCC00101,2024-11-10,08:25,DEL085,2280,1928,84.6,High
DEL-BL-OCC00101,2024-11-10,08:28,DEL062,2280,3062,134.3,Critical
DEL-BL-OCC00101,2024-11-10,08:14,DEL046,2280,2504,109.8,Critical
DEL-BL-OCC00101,2024-11-10,08:28,DEL063,2280,2598,114.0,Critical
DEL-BL-OCC00101,2024-11-10,08:16,DEL016,2280,2065,90.6,High
DEL-BL-OCC00102,2024-11-10,14:09,DEL078,3040,846,27.8,Low
DEL-BL-OCC00102,2024-11-10,14:25,DEL051,3040,600,19.8,Low
DEL-BL-OCC00102,2024-11-10,14:33,DEL070,3040,1010,33.2,Low
DEL-BL-OCC00102,2024-11-10,14:56,DEL052,3040,803,26.4,Low
DEL-BL-OCC00102,2024-11-10,14:15,DEL069,3040,853,28.1,Low
DEL-BL-OCC00103,2024-11-14,13:00,DEL048,2800,1145,40.9,Low
DEL-BL-OCC00103,2024-11-14,13:38,DEL086,2800,1518,54.2,Medium
DEL-BL-OCC00103,2024-11-14,13:08,DEL074,2800,914,32.7,Low
DEL-BL-OCC00103,2024-11-14,13:36,DEL077,2800,551,19.7,Low
DEL-BL-OCC00103,2024-11-14,13:21,DEL064,2800,918,32.8,Low
DEL-BL-OCC00103,2024-11-14,13:30,DEL052,2800,460,16.5,Low
DEL-BL-OCC00104,2024-11-14,10:22,DEL058,3040,1255,41.3,Low
DEL-BL-OCC00104,2024-11-14,10:38,DEL065,3040,1752,57.6,Medium
DEL-BL-OCC00104,2024-11-14,10:01,DEL042,3040,1037,34.1,Low
DEL-BL-OCC00104,2024-11-14,10:58,DEL086,3040,2873,94.5,High
DEL-BL-OCC00104,2024-11-14,10:54,DEL085,3040,1974,65.0,Medium
DEL-BL-OCC00104,2024-11-14,10:33,DEL075,3040,2836,93.3,High
DEL-BL-OCC00105,2024-11-14,07:05,DEL045,1920,862,44.9,Low
DEL-BL-OCC00105,2024-11-14,07:58,DEL060,1920,1751,91.2,High
DEL-BL-OCC00105,2024-11-14,07:12,DEL044,1920,772,40.2,Low
DEL-BL-OCC00105,2024-11-14,07:28,DEL016,1920,867,45.2,Medium
DEL-BL-OCC00105,2024-11-14,07:37,DEL072,1920,928,48.3,Medium
DEL-BL-OCC00106,2024-11-18,16:22,DEL053,3040,1335,43.9,Low
DEL-BL-OCC00106,2024-11-18,16:53,DEL054,3040,1345,44.3,Low
DEL-BL-OCC00106,2024-11-18,16:30,DEL086,3040,1600,52.7,Medium
DEL-BL-OCC00106,2024-11-18,16:54,DEL065,3040,1617,53.2,Medium
DEL-BL-OCC00107,2024-11-18,06:03,DEL059,2800,706,25.2,Low
DEL-BL-OCC00107,2024-11-18,06:30,DEL073,2800,539,19.3,Low
DEL-BL-OCC00107,2024-11-18,06:51,DEL076,2800,832,29.7,Low
DEL-BL-OCC00107,2024-11-18,06:58,DEL070,2800,1731,61.8,Medium
DEL-BL-OCC00108,2024-11-18,23:01,DEL080,3040,341,11.2,Low
DEL-BL-OCC00108,2024-11-18,23:08,DEL067,3040,339,11.2,Low
DEL-BL-OCC00108,2024-11-18,23:15,DEL042,3040,312,10.3,Low
DEL-BL-OCC00108,2024-11-18,23:25,DEL044,3040,652,21.5,Low
DEL-BL-OCC00108,2024-11-18,23:41,DEL068,3040,420,13.8,Low
DEL-BL-OCC00108,2024-11-18,23:43,DEL049,3040,530,17.5,Low
DEL-BL-OCC00109,2024-11-22,15:56,DEL067,3040,992,32.6,Low
DEL-BL-OCC00109,2024-11-22,15:43,DEL078,3040,986,32.4,Low
DEL-BL-OCC00109,2024-11-22,15:36,DEL075,3040,1017,33.5,Low
DEL-BL-OCC00109,2024-11-22,15:00,DEL066,3040,1387,45.6,Medium
DEL-BL-OCC00109,2024-11-22,15:30,DEL069,3040,758,25.0,Low
DEL-BL-OCC00109,2024-11-22,15:49,DEL070,3040,1148,37.8,Low
DEL-BL-OCC00110,2024-11-22,09:59,DEL046,2280,1857,81.5,High
DEL-BL-OCC00110,2024-11-22,09:47,DEL065,2280,2946,129.3,Critical
DEL-BL-OCC00110,2024-11-22,09:51,DEL064,2280,2901,127.3,Critical
DEL-BL-OCC00110,2024-11-22,09:08,DEL050,2280,1758,77.1,Medium
DEL-BL-OCC00110,2024-11-22,09:44,DEL086,2280,2389,104.8,High
DEL-BL-OCC00111,2024-11-22,09:47,DEL071,2800,3374,120.5,Critical
DEL-BL-OCC00111,2024-11-22,09:01,DEL063,2800,2837,101.3,High
DEL-BL-OCC00111,2024-11-22,09:17,DEL075,2800,3739,133.6,Critical
DEL-BL-OCC00111,2024-11-22,09:26,DEL042,2800,1684,60.1,Medium
DEL-BL-OCC00111,2024-11-22,09:31,DEL065,2800,3148,112.5,Critical
DEL-BL-OCC00112,2024-11-26,20:38,DEL039,2800,2633,94.1,High
DEL-BL-OCC00112,2024-11-26,20:38,DEL050,2800,2014,72.0,Medium
DEL-BL-OCC00112,2024-11-26,20:08,DEL045,2800,2608,93.2,High
DEL-BL-OCC00112,2024-11-26,20:26,DEL056,2800,2556,91.3,High
DEL-BL-OCC00112,2024-11-26,20:52,DEL086,2800,1939,69.3,Medium
DEL-BL-OCC00113,2024-11-26,18:37,DEL086,2280,2339,102.6,High
DEL-BL-OCC00113,2024-11-26,18:16,DEL085,2280,2801,122.9,Critical
DEL-BL-OCC00113,2024-11-26,18:42,DEL052,2280,2257,99.0,High
DEL-BL-OCC00113,2024-11-26,18:36,DEL053,2280,2627,115.3,Critical
DEL-BL-OCC00114,2024-11-26,20:04,DEL063,3040,2686,88.4,High
DEL-BL-OCC00114,2024-11-26,20:24,DEL047,3040,883,29.1,Low
DEL-BL-OCC00114,2024-11-26,20:12,DEL070,3040,1332,43.8,Low
DEL-BL-OCC00114,2024-11-26,20:04,DEL057,3040,2849,93.7,High
DEL-BL-OCC00114,2024-11-26,20:15,DEL074,3040,3137,103.2,High
DEL-BL-OCC00114,2024-11-26,20:24,DEL039,3040,2740,90.1,High
DEL-BL-OCC00115,2024-11-30,19:19,DEL050,2100,2774,132.1,Critical
DEL-BL-OCC00115,2024-11-30,19:47,DEL051,2100,2664,126.9,Critical
DEL-BL-OCC00115,2024-11-30,19:33,DEL060,2100,2570,122.4,Critical
DEL-BL-OCC00115,2024-11-30,19:51,DEL082,2100,726,34.6,Low
DEL-BL-OCC00116,2024-11-30,13:16,DEL045,2100,721,34.3,Low
DEL-BL-OCC00116,2024-11-30,13:49,DEL070,2100,875,41.7,Low
DEL-BL-OCC00116,2024-11-30,13:44,DEL056,2100,451,21.5,Low
DEL-BL-OCC00117,2024-11-30,19:02,DEL062,2100,1370,65.3,Medium
DEL-BL-OCC00117,2024-11-30,19:08,DEL086,2100,2886,137.4,Critical
DEL-BL-OCC00117,2024-11-30,19:25,DEL016,2100,2043,97.3,High
DEL-BL-OCC00117,2024-11-30,19:31,DEL050,2100,2193,104.5,High
DEL-BL-OCC00117,2024-11-30,19:49,DEL056,2100,2429,115.7,Critical
DEL-BL-OCC00118,2024-12-04,18:49,DEL081,2100,2137,101.8,High
DEL-BL-OCC00118,2024-12-04,18:55,DEL072,2100,1584,75.5,Medium
DEL-BL-OCC00118,2024-12-04,18:40,DEL041,2100,2588,123.3,Critical
DEL-BL-OCC00118,2024-12-04,18:55,DEL065,2100,2541,121.0,Critical
DEL-BL-OCC00119,2024-12-04,08:47,DEL068,2560,2697,105.4,Critical
DEL-BL-OCC00119,2024-12-04,08:51,DEL044,2560,1853,72.4,Medium
DEL-BL-OCC00119,2024-12-04,08:05,DEL042,2560,3050,119.2,Critical
DEL-BL-OCC00119,2024-12-04,08:14,DEL083,2560,2510,98.1,High
DEL-BL-OCC00119,2024-12-04,08:36,DEL067,2560,3167,123.7,Critical
DEL-BL-OCC00119,2024-12-04,08:33,DEL043,2560,2854,111.5,Critical
DEL-BL-OCC00120,2024-12-04,19:29,DEL070,2100,1364,65.0,Medium
DEL-BL-OCC00120,2024-12-04,19:30,DEL059,2100,2066,98.4,High
DEL-BL-OCC00120,2024-12-04,19:15,DEL071,2100,2462,117.3,Critical
DEL-BL-OCC00120,2024-12-04,19:35,DEL072,2100,1864,88.8,High
DEL-BL-OCC00121,2024-12-08,18:15,DEL081,2280,1714,75.2,Medium
DEL-BL-OCC00121,2024-12-08,18:10,DEL060,2280,2071,90.8,High
DEL-BL-OCC00121,2024-12-08,18:52,DEL082,2280,1103,48.4,Medium
DEL-BL-OCC00121,2024-12-08,18:35,DEL057,2280,1887,82.8,High
DEL-BL-OCC00121,2024-12-08,18:09,DEL086,2280,2226,97.7,High
DEL-BL-OCC00121,2024-12-08,18:04,DEL047,2280,1355,59.5,Medium
DEL-BL-OCC00122,2024-12-08,09:11,DEL038,2560,2881,112.6,Critical
DEL-BL-OCC00122,2024-12-08,09:47,DEL058,2560,2278,89.0,High
DEL-BL-OCC00122,2024-12-08,09:34,DEL042,2560,1872,73.2,Medium
DEL-BL-OCC00122,2024-12-08,09:37,DEL073,2560,3584,140,Critical
DEL-BL-OCC00123,2024-12-08,20:02,DEL039,3040,3076,101.2,High
DEL-BL-OCC00123,2024-12-08,20:35,DEL048,3040,2331,76.7,Medium
DEL-BL-OCC00123,2024-12-08,20:37,DEL085,3040,3037,99.9,High
DEL-BL-OCC00123,2024-12-08,20:35,DEL067,3040,1470,48.4,Medium
DEL-BL-OCC00123,2024-12-08,20:05,DEL073,3040,2482,81.6,High
DEL-BL-OCC00124,2024-12-12,13:44,DEL050,2280,599,26.3,Low
DEL-BL-OCC00124,2024-12-12,13:36,DEL072,2280,1146,50.3,Medium
DEL-BL-OCC00124,2024-12-12,13:55,DEL038,2280,1022,44.9,Low
DEL-BL-OCC00124,2024-12-12,13:54,DEL048,2280,1263,55.4,Medium
DEL-BL-OCC00125,2024-12-12,16:57,DEL077,1920,965,50.3,Medium
DEL-BL-OCC00125,2024-12-12,16:32,DEL044,1920,1034,53.9,Medium
DEL-BL-OCC00125,2024-12-12,16:32,DEL073,1920,1156,60.2,Medium
DEL-BL-OCC00125,2024-12-12,16:13,DEL083,1920,1070,55.8,Medium
DEL-BL-OCC00125,2024-12-12,16:00,DEL075,1920,1044,54.4,Medium
DEL-BL-OCC00125,2024-12-12,16:27,DEL066,1920,995,51.9,Medium
DEL-BL-OCC00126,2024-12-12,18:52,DEL084,2560,2982,116.5,Critical
DEL-BL-OCC00126,2024-12-12,18:16,DEL055,2560,1904,74.4,Medium
DEL-BL-OCC00126,2024-12-12,18:08,DEL077,2560,1999,78.1,Medium
DEL-BL-OCC00126,2024-12-12,18:53,DEL060,2560,2435,95.1,High
DEL-BL-OCC00126,2024-12-12,18:39,DEL080,2560,2720,106.3,Critical
DEL-BL-OCC00126,2024-12-12,18:48,DEL082,2560,1263,49.4,Medium
DEL-BL-OCC00127,2024-12-16,14:58,DEL070,2800,1209,43.2,Low
DEL-BL-OCC00127,2024-12-16,14:59,DEL084,2800,1170,41.8,Low
DEL-BL-OCC00127,2024-12-16,14:31,DEL048,2800,1218,43.5,Low
DEL-BL-OCC00127,2024-12-16,14:38,DEL066,2800,1464,52.3,Medium
DEL-BL-OCC00127,2024-12-16,14:44,DEL042,2800,1110,39.7,Low
DEL-BL-OCC00128,2024-12-16,18:47,DEL061,3040,3391,111.6,Critical
DEL-BL-OCC00128,2024-12-16,18:18,DEL066,3040,2725,89.7,High
DEL-BL-OCC00128,2024-12-16,18:09,DEL085,3040,3825,125.8,Critical
DEL-BL-OCC00128,2024-12-16,18:12,DEL068,3040,3918,128.9,Critical
DEL-BL-OCC00129,2024-12-16,18:32,DEL061,2100,1577,75.1,Medium
DEL-BL-OCC00129,2024-12-16,18:07,DEL059,2100,1819,86.6,High
DEL-BL-OCC00129,2024-12-16,18:56,DEL066,2100,1819,86.7,High
DEL-BL-OCC00129,2024-12-16,18:03,DEL070,2100,2091,99.6,High
DEL-BL-OCC00129,2024-12-16,18:06,DEL049,2100,1612,76.8,Medium
DEL-BL-OCC00130,2024-12-20,11:56,DEL038,2560,1337,52.2,Medium
DEL-BL-OCC00130,2024-12-20,11:33,DEL070,2560,993,38.8,Low
DEL-BL-OCC00130,2024-12-20,11:45,DEL053,2560,747,29.2,Low
DEL-BL-OCC00130,2024-12-20,11:23,DEL069,2560,755,29.5,Low
DEL-BL-OCC00130,2024-12-20,11:37,DEL042,2560,767,30.0,Low
DEL-BL-OCC00131,2024-12-20,16:56,DEL044,1920,1082,56.4,Medium
DEL-BL-OCC00131,2024-12-20,16:05,DEL064,1920,979,51.0,Medium
DEL-BL-OCC00131,2024-12-20,16:04,DEL072,1920,808,42.1,Low
DEL-BL-OCC00131,2024-12-20,16:36,DEL085,1920,763,39.7,Low
DEL-BL-OCC00132,2024-12-20,12:40,DEL055,1920,397,20.7,Low
DEL-BL-OCC00132,2024-12-20,12:55,DEL069,1920,523,27.3,Low
DEL-BL-OCC00132,2024-12-20,12:08,DEL061,1920,331,17.3,Low
DEL-BL-OCC00132,2024-12-20,12:51,DEL058,1920,451,23.5,Low
DEL-BL-OCC00132,2024-12-20,12:08,DEL073,1920,686,35.8,Low
DEL-BL-OCC00132,2024-12-20,12:39,DEL045,1920,880,45.8,Medium
DEL-BL-OCC00133,2024-12-24,15:55,DEL082,3040,2868,94.4,High
DEL-BL-OCC00133,2024-12-24,15:48,DEL043,3040,848,27.9,Low
DEL-BL-OCC00133,2024-12-24,15:07,DEL077,3040,1237,40.7,Low
DEL-BL-OCC00133,2024-12-24,15:01,DEL052,3040,1157,38.1,Low
DEL-BL-OCC00133,2024-12-24,15:04,DEL038,3040,1662,54.7,Medium
DEL-BL-OCC00133,2024-12-24,15:30,DEL044,3040,1502,49.4,Medium
DEL-BL-OCC00134,2024-12-24,09:35,DEL074,3040,3758,123.6,Critical
DEL-BL-OCC00134,2024-12-24,09:23,DEL065,3040,3103,102.1,High
DEL-BL-OCC00134,2024-12-24,09:54,DEL051,3040,2643,87.0,High
DEL-BL-OCC00134,2024-12-24,09:48,DEL047,3040,2747,90.4,High
DEL-BL-OCC00134,2024-12-24,09:25,DEL060,3040,3103,102.1,High
DEL-BL-OCC00135,2024-12-24,19:49,DEL063,2280,3192,140,Critical
DEL-BL-OCC00135,2024-12-24,19:42,DEL067,2280,2308,101.2,High
DEL-BL-OCC00135,2024-12-24,19:36,DEL053,2280,2205,96.7,High
DEL-BL-OCC00135,2024-12-24,19:43,DEL041,2280,3124,137.0,Critical
DEL-BL-OCC00136,2024-12-28,19:50,DEL042,2800,2754,98.4,High
DEL-BL-OCC00136,2024-12-28,19:43,DEL065,2800,2309,82.5,High
DEL-BL-OCC00136,2024-12-28,19:30,DEL060,2800,3920,140,Critical
DEL-BL-OCC00137,2024-12-28,20:40,DEL079,2800,2541,90.8,High
DEL-BL-OCC00137,2024-12-28,20:03,DEL066,2800,2430,86.8,High
DEL-BL-OCC00137,2024-12-28,20:38,DEL056,2800,2026,72.4,Medium
DEL-BL-OCC00137,2024-12-28,20:52,DEL039,2800,2155,77.0,Medium
DEL-BL-OCC00137,2024-12-28,20:29,DEL075,2800,2859,102.1,High
DEL-BL-OCC00138,2024-12-28,10:56,DEL048,2560,1666,65.1,Medium
DEL-BL-OCC00138,2024-12-28,10:54,DEL052,2560,1439,56.2,Medium
DEL-BL-OCC00138,2024-12-28,10:34,DEL080,2560,1188,46.4,Medium
DEL-BL-OCC00138,2024-12-28,10:48,DEL044,2560,2622,102.4,High
DEL-BL-OCC00138,2024-12-28,10:17,DEL077,2560,1189,46.5,Medium
DEL-RE-OCC00139,2024-10-01,20:32,DEL103,3040,3293,108.3,Critical
DEL-RE-OCC00139,2024-10-01,20:24,DEL093,3040,2739,90.1,High
DEL-RE-OCC00139,2024-10-01,20:31,DEL100,3040,2513,82.7,High
DEL-RE-OCC00140,2024-10-01,10:59,DEL097,2280,1084,47.6,Medium
DEL-RE-OCC00140,2024-10-01,10:16,DEL108,2280,2543,111.5,Critical
DEL-RE-OCC00140,2024-10-01,10:25,DEL091,2280,1728,75.8,Medium
DEL-RE-OCC00140,2024-10-01,10:30,DEL098,2280,2399,105.2,Critical
DEL-RE-OCC00140,2024-10-01,10:59,DEL100,2280,1367,60.0,Medium
DEL-RE-OCC00140,2024-10-01,10:36,DEL102,2280,1571,68.9,Medium
DEL-RE-OCC00141,2024-10-01,14:43,DEL087,2560,1826,71.3,Medium
DEL-RE-OCC00141,2024-10-01,14:51,DEL103,2560,1089,42.6,Low
DEL-RE-OCC00141,2024-10-01,14:00,DEL093,2560,1204,47.0,Medium
DEL-RE-OCC00141,2024-10-01,14:52,DEL109,2560,906,35.4,Low
DEL-RE-OCC00141,2024-10-01,14:28,DEL114,2560,937,36.6,Low
DEL-RE-OCC00142,2024-10-05,18:56,DEL012,2800,2826,100.9,High
DEL-RE-OCC00142,2024-10-05,18:14,DEL092,2800,2463,88.0,High
DEL-RE-OCC00142,2024-10-05,18:03,DEL097,2800,3467,123.8,Critical
DEL-RE-OCC00142,2024-10-05,18:11,DEL095,2800,2500,89.3,High
DEL-RE-OCC00142,2024-10-05,18:17,DEL087,2800,1881,67.2,Medium
DEL-RE-OCC00142,2024-10-05,18:24,DEL096,2800,2905,103.8,High
DEL-RE-OCC00143,2024-10-05,12:26,DEL105,1920,312,16.3,Low
DEL-RE-OCC00143,2024-10-05,12:56,DEL113,1920,1021,53.2,Medium
DEL-RE-OCC00143,2024-10-05,12:16,DEL104,1920,762,39.7,Low
DEL-RE-OCC00144,2024-10-05,18:07,DEL087,2280,1951,85.6,High
DEL-RE-OCC00144,2024-10-05,18:49,DEL103,2280,1864,81.8,High
DEL-RE-OCC00144,2024-10-05,18:31,DEL095,2280,2769,121.5,Critical
DEL-RE-OCC00144,2024-10-05,18:58,DEL099,2280,2104,92.3,High
DEL-RE-OCC00145,2024-10-09,22:18,DEL110,2800,284,10.2,Low
DEL-RE-OCC00145,2024-10-09,22:01,DEL089,2800,981,35.0,Low
DEL-RE-OCC00145,2024-10-09,22:12,DEL102,2800,795,28.4,Low
DEL-RE-OCC00145,2024-10-09,22:58,DEL091,2800,948,33.9,Low
