date,city,weather,temperature,rainfall,public_holiday,festival,major_event,impact_percentage
2024-12-05,Indore,Clear,18.4,0.0,No,None,Film Premiere,9.2
2024-12-05,Jaipur,Haze,19.4,0.0,No,None,None,0.0
2024-12-05,Kanpur,Clear,18.1,0.0,No,None,None,0.0
2024-12-05,Kochi,Haze,21.3,0.0,No,None,None,0.0
2024-12-05,Kolkata,Clear,31.1,0.0,No,None,None,0.0
2024-12-05,Lucknow,Haze,18.3,0.0,No,None,None,0.0
2024-12-05,Mumbai,Clear,26.0,0.0,No,None,None,0.0
2024-12-05,Nagpur,Clear,25.5,0.0,No,None,None,0.0
2024-12-05,Noida,Fog,16.3,0.0,No,None,None,-6.4
2024-12-05,Pune,Haze,23.9,0.0,No,None,None,0.0
2024-12-06,Agra,Cloudy,22.5,0.0,No,None,None,0.0
2024-12-06,Ahmedabad,Clear,27.1,0.0,No,None,None,0.0
2024-12-06,Bahadurgarh,Clear,18.9,0.0,No,None,None,0.0
2024-12-06,Bengaluru,Cloudy,24.2,0.0,No,None,None,0.0
2024-12-06,Bhopal,Clear,25.0,0.0,No,None,None,0.0
2024-12-06,Chennai,Cloudy,24.9,0.0,No,None,Concert,14.4
2024-12-06,Delhi,Cloudy,17.2,0.0,No,None,None,0.0
2024-12-06,Faridabad,Haze,19.6,0.0,No,None,None,0.0
2024-12-06,Ghaziabad,Clear,16.2,0.0,No,None,None,0.0
2024-12-06,Greater Noida,Haze,18.8,0.0,No,None,None,0.0
2024-12-06,Gurugram,Clear,17.4,0.0,No,None,None,0.0
2024-12-06,Howrah,Clear,29.3,0.0,No,None,None,0.0
2024-12-06,Hyderabad,Clear,23.3,0.0,No,None,None,0.0
2024-12-06,Indore,Clear,15.3,0.0,No,None,None,0.0
2024-12-06,Jaipur,Clear,18.4,0.0,No,None,None,0.0
2024-12-06,Kanpur,Fog,19.6,0.0,No,None,None,-7.4
2024-12-06,Kochi,Clear,25.8,0.0,No,None,None,0.0
2024-12-06,Kolkata,Cloudy,29.1,0.0,No,None,None,0.0
2024-12-06,Lucknow,Haze,17.7,0.0,No,None,None,0.0
2024-12-06,Mumbai,Haze,32.1,0.0,No,None,Marathon,9.0
2024-12-06,Nagpur,Clear,19.6,0.0,No,None,None,0.0
2024-12-06,Noida,Clear,18.8,0.0,No,None,Cricket Match,14.3
2024-12-06,Pune,Haze,25.6,0.0,No,None,None,0.0
2024-12-07,Agra,Fog,18.9,0.0,No,None,None,-5.4
2024-12-07,Ahmedabad,Cloudy,16.9,0.0,No,None,None,0.0
2024-12-07,Bahadurgarh,Clear,16.8,0.0,No,None,None,0.0
2024-12-07,Bengaluru,Haze,24.9,0.0,No,None,None,0.0
2024-12-07,Bhopal,Cloudy,22.1,0.0,No,None,None,0.0
2024-12-07,Chennai,Clear,30.0,0.0,No,None,None,0.0
2024-12-07,Delhi,Haze,18.4,0.0,No,None,None,0.0
2024-12-07,Faridabad,Clear,21.2,0.0,No,None,None,0.0
2024-12-07,Ghaziabad,Clear,17.3,0.0,No,None,None,0.0
2024-12-07,Greater Noida,Clear,19.2,0.0,No,None,None,0.0
2024-12-07,Gurugram,Cloudy,19.3,0.0,No,None,None,0.0
2024-12-07,Howrah,Cloudy,31.8,0.0,No,None,None,0.0
2024-12-07,Hyderabad,Clear,18.7,0.0,No,None,None,0.0
2024-12-07,Indore,Cloudy,21.9,0.0,No,None,None,0.0
2024-12-07,Jaipur,Fog,20.1,0.0,No,None,None,-3.4
2024-12-07,Kanpur,Fog,18.6,0.0,No,None,None,-3.8
2024-12-07,Kochi,Clear,29.9,0.0,No,None,None,0.0
2024-12-07,Kolkata,Clear,30.2,0.0,No,None,None,0.0
2024-12-07,Lucknow,Clear,17.1,0.0,No,None,None,0.0
2024-12-07,Mumbai,Clear,28.8,0.0,No,None,None,0.0
2024-12-07,Nagpur,Clear,26.0,0.0,No,None,None,0.0
2024-12-07,Noida,Fog,22.7,0.0,No,None,Exam Season,0.4
2024-12-07,Pune,Clear,22.9,0.0,No,None,None,0.0
2024-12-08,Agra,Haze,19.4,0.0,No,None,None,0.0
2024-12-08,Ahmedabad,Cloudy,22.7,0.0,No,None,None,0.0
2024-12-08,Bahadurgarh,Haze,18.5,0.0,No,None,None,0.0
2024-12-08,Bengaluru,Clear,20.4,0.0,No,None,None,0.0
2024-12-08,Bhopal,Haze,26.2,0.0,No,None,None,0.0
2024-12-08,Chennai,Clear,25.1,0.0,No,None,None,0.0
2024-12-08,Delhi,Clear,16.9,0.0,No,None,None,0.0
2024-12-08,Faridabad,Fog,18.2,0.0,No,None,None,-6.0
2024-12-08,Ghaziabad,Fog,16.9,0.0,No,None,None,-4.6
2024-12-08,Greater Noida,Clear,16.6,0.0,No,None,None,0.0
2024-12-08,Gurugram,Haze,22.1,0.0,No,None,None,0.0
2024-12-08,Howrah,Clear,21.0,0.0,No,None,None,0.0
2024-12-08,Hyderabad,Clear,20.5,0.0,No,None,None,0.0
2024-12-08,Indore,Cloudy,29.8,0.0,No,None,None,0.0
2024-12-08,Jaipur,Haze,19.5,0.0,No,None,None,0.0
2024-12-08,Kanpur,Clear,15.2,0.0,No,None,None,0.0
2024-12-08,Kochi,Cloudy,27.9,0.0,No,None,None,0.0
2024-12-08,Kolkata,Cloudy,28.2,0.0,No,None,None,0.0
2024-12-08,Lucknow,Haze,20.1,0.0,No,None,None,0.0
2024-12-08,Mumbai,Clear,32.6,0.0,No,None,None,0.0
2024-12-08,Nagpur,Clear,24.0,0.0,No,None,None,0.0
2024-12-08,Noida,Fog,16.7,0.0,No,None,None,-3.4
2024-12-08,Pune,Clear,21.3,0.0,No,None,None,0.0
2024-12-09,Agra,Haze,15.4,0.0,No,None,None,0.0
2024-12-09,Ahmedabad,Rain,18.6,22.0,No,None,None,-2.4
2024-12-09,Bahadurgarh,Fog,15.1,0.0,No,None,None,-5.6
2024-12-09,Bengaluru,Haze,20.0,0.0,No,None,None,0.0
2024-12-09,Bhopal,Clear,15.1,0.0,No,None,None,0.0
2024-12-09,Chennai,Clear,25.4,0.0,No,None,None,0.0
2024-12-09,Delhi,Clear,16.8,0.0,No,None,None,0.0
2024-12-09,Faridabad,Clear,16.5,0.0,No,None,None,0.0
2024-12-09,Ghaziabad,Fog,21.8,0.0,No,None,None,-3.3
2024-12-09,Greater Noida,Haze,20.2,0.0,No,None,None,0.0
2024-12-09,Gurugram,Haze,18.0,0.0,No,None,None,0.0
2024-12-09,Howrah,Cloudy,27.9,0.0,No,None,Film Premiere,9.6
2024-12-09,Hyderabad,Clear,22.9,0.0,No,None,Marathon,6.2
2024-12-09,Indore,Clear,23.4,0.0,No,None,None,0.0
2024-12-09,Jaipur,Haze,17.4,0.0,No,None,None,0.0
2024-12-09,Kanpur,Haze,15.6,0.0,No,None,None,0.0
2024-12-09,Kochi,Haze,30.5,0.0,No,None,None,0.0
2024-12-09,Kolkata,Haze,29.1,0.0,No,None,None,0.0
2024-12-09,Lucknow,Fog,16.9,0.0,No,None,None,-5.0
2024-12-09,Mumbai,Cloudy,27.8,0.0,No,None,None,0.0
2024-12-09,Nagpur,Clear,20.8,0.0,No,None,Film Premiere,5.0
2024-12-09,Noida,Haze,16.4,0.0,No,None,None,0.0
2024-12-09,Pune,Clear,20.6,0.0,No,None,None,0.0
2024-12-10,Agra,Clear,13.9,0.0,No,None,None,0.0
2024-12-10,Ahmedabad,Cloudy,22.1,0.0,No,None,None,0.0
2024-12-10,Bahadurgarh,Haze,19.4,0.0,No,None,None,0.0
2024-12-10,Bengaluru,Cloudy,21.3,0.0,No,None,None,0.0
2024-12-10,Bhopal,Clear,29.3,0.0,No,None,None,0.0
2024-12-10,Chennai,Clear,30.2,0.0,No,None,None,0.0
2024-12-10,Delhi,Fog,21.3,0.0,No,None,None,-7.8
2024-12-10,Faridabad,Fog,22.6,0.0,No,None,None,-4.6
2024-12-10,Ghaziabad,Clear,11.6,0.0,No,None,None,0.0
2024-12-10,Greater Noida,Fog,16.9,0.0,No,None,None,-5.5
2024-12-10,Gurugram,Clear,18.4,0.0,No,None,Marathon,5.4
2024-12-10,Howrah,Cloudy,31.3,0.0,No,None,None,0.0
2024-12-10,Hyderabad,Clear,24.0,0.0,No,None,None,0.0
2024-12-10,Indore,Cloudy,25.0,0.0,No,None,None,0.0
2024-12-10,Jaipur,Fog,15.7,0.0,No,None,None,-5.4
2024-12-10,Kanpur,Clear,22.0,0.0,No,None,None,0.0
2024-12-10,Kochi,Cloudy,28.3,0.0,No,None,None,0.0
2024-12-10,Kolkata,Clear,26.4,0.0,No,None,None,0.0
2024-12-10,Lucknow,Haze,16.4,0.0,No,None,None,0.0
2024-12-10,Mumbai,Cloudy,26.4,0.0,No,None,None,0.0
2024-12-10,Nagpur,Clear,21.2,0.0,No,None,None,0.0
2024-12-10,Noida,Fog,14.8,0.0,No,None,None,-6.6
2024-12-10,Pune,Haze,22.5,0.0,No,None,None,0.0
2024-12-11,Agra,Fog,16.5,0.0,No,None,None,-5.2
2024-12-11,Ahmedabad,Cloudy,23.7,0.0,No,None,None,0.0
2024-12-11,Bahadurgarh,Clear,18.7,0.0,No,None,None,0.0
2024-12-11,Bengaluru,Clear,21.1,0.0,No,None,None,0.0
2024-12-11,Bhopal,Cloudy,22.7,0.0,No,None,None,0.0
2024-12-11,Chennai,Clear,28.9,0.0,No,None,None,0.0
2024-12-11,Delhi,Clear,19.8,0.0,No,None,Political Rally,8.1
2024-12-11,Faridabad,Haze,20.7,0.0,No,None,None,0.0
2024-12-11,Ghaziabad,Clear,18.0,0.0,No,None,None,0.0
2024-12-11,Greater Noida,Clear,20.0,0.0,No,None,None,0.0
2024-12-11,Gurugram,Fog,16.8,0.0,No,None,None,-6.6
2024-12-11,Howrah,Clear,28.7,0.0,No,None,None,0.0
2024-12-11,Hyderabad,Clear,24.8,0.0,No,None,None,0.0
2024-12-11,Indore,Clear,24.4,0.0,No,None,None,0.0
2024-12-11,Jaipur,Clear,19.1,0.0,No,None,None,0.0
2024-12-11,Kanpur,Clear,17.1,0.0,No,None,None,0.0
2024-12-11,Kochi,Rain,26.0,11.5,No,None,None,-5.1
2024-12-11,Kolkata,Clear,26.6,0.0,No,None,None,0.0
2024-12-11,Lucknow,Haze,20.8,0.0,No,None,None,0.0
2024-12-11,Mumbai,Cloudy,25.8,0.0,No,None,None,0.0
2024-12-11,Nagpur,Clear,21.5,0.0,No,None,None,0.0
2024-12-11,Noida,Cloudy,22.1,0.0,No,None,Trade Fair,7.7
2024-12-11,Pune,Cloudy,22.1,0.0,No,None,None,0.0
2024-12-12,Agra,Clear,18.7,0.0,No,None,None,0.0
2024-12-12,Ahmedabad,Clear,23.4,0.0,No,None,None,0.0
2024-12-12,Bahadurgarh,Clear,11.1,0.0,No,None,None,0.0
2024-12-12,Bengaluru,Clear,20.7,0.0,No,None,None,0.0
2024-12-12,Bhopal,Haze,22.9,0.0,No,None,None,0.0
2024-12-12,Chennai,Rain,27.1,8.3,No,None,None,-3.7
2024-12-12,Delhi,Haze,17.2,0.0,No,None,None,0.0
2024-12-12,Faridabad,Cloudy,15.4,0.0,No,None,None,0.0
2024-12-12,Ghaziabad,Clear,18.8,0.0,No,None,None,0.0
2024-12-12,Greater Noida,Clear,17.2,0.0,No,None,None,0.0
2024-12-12,Gurugram,Clear,17.6,0.0,No,None,None,0.0
2024-12-12,Howrah,Haze,27.3,0.0,No,None,None,0.0
2024-12-12,Hyderabad,Haze,28.6,0.0,No,None,None,0.0
2024-12-12,Indore,Cloudy,17.4,0.0,No,None,None,0.0
2024-12-12,Jaipur,Cloudy,17.0,0.0,No,None,None,0.0
2024-12-12,Kanpur,Fog,18.0,0.0,No,None,None,-3.4
2024-12-12,Kochi,Rain,30.2,12.7,No,None,None,-4.5
2024-12-12,Kolkata,Clear,27.3,0.0,No,None,None,0.0
2024-12-12,Lucknow,Clear,17.7,0.0,No,None,None,0.0
2024-12-12,Mumbai,Clear,27.7,0.0,No,None,None,0.0
2024-12-12,Nagpur,Rain,22.8,8.2,No,None,None,-5.1
2024-12-12,Noida,Clear,19.9,0.0,No,None,None,0.0
2024-12-12,Pune,Rain,19.9,8.7,No,None,None,-3.0
2024-12-13,Agra,Clear,20.2,0.0,No,None,None,0.0
2024-12-13,Ahmedabad,Clear,23.6,0.0,No,None,Exam Season,5.2
2024-12-13,Bahadurgarh,Clear,14.4,0.0,No,None,None,0.0
2024-12-13,Bengaluru,Clear,27.5,0.0,No,None,None,0.0
2024-12-13,Bhopal,Haze,21.5,0.0,No,None,None,0.0
2024-12-13,Chennai,Rain,28.4,14.8,No,None,None,-2.9
2024-12-13,Delhi,Cloudy,16.6,0.0,No,None,None,0.0
2024-12-13,Faridabad,Clear,18.4,0.0,No,None,None,0.0
2024-12-13,Ghaziabad,Fog,25.1,0.0,No,None,None,-3.7
2024-12-13,Greater Noida,Clear,22.0,0.0,No,None,None,0.0
2024-12-13,Gurugram,Haze,21.0,0.0,No,None,None,0.0
2024-12-13,Howrah,Clear,28.9,0.0,No,None,None,0.0
2024-12-13,Hyderabad,Cloudy,20.5,0.0,No,None,None,0.0
2024-12-13,Indore,Cloudy,25.6,0.0,No,None,None,0.0
2024-12-13,Jaipur,Haze,14.3,0.0,No,None,Tech Conference,7.5
2024-12-13,Kanpur,Clear,18.5,0.0,No,None,None,0.0
2024-12-13,Kochi,Haze,21.4,0.0,No,None,None,0.0
2024-12-13,Kolkata,Cloudy,27.1,0.0,No,None,None,0.0
2024-12-13,Lucknow,Clear,19.6,0.0,No,None,None,0.0
2024-12-13,Mumbai,Clear,27.4,0.0,No,None,None,0.0
2024-12-13,Nagpur,Cloudy,24.8,0.0,No,None,None,0.0
2024-12-13,Noida,Haze,15.9,0.0,No,None,None,0.0
2024-12-13,Pune,Rain,19.7,13.6,No,None,Exam Season,2.3
2024-12-14,Agra,Clear,21.1,0.0,No,None,None,0.0
2024-12-14,Ahmedabad,Clear,20.9,0.0,No,None,None,0.0
2024-12-14,Bahadurgarh,Haze,18.8,0.0,No,None,None,0.0
2024-12-14,Bengaluru,Cloudy,23.2,0.0,No,None,Marathon,7.6
2024-12-14,Bhopal,Clear,19.7,0.0,No,None,None,0.0
2024-12-14,Chennai,Clear,28.0,0.0,No,None,None,0.0
2024-12-14,Delhi,Clear,23.0,0.0,No,None,None,0.0
2024-12-14,Faridabad,Clear,19.4,0.0,No,None,None,0.0
2024-12-14,Ghaziabad,Clear,13.7,0.0,No,None,None,0.0
2024-12-14,Greater Noida,Haze,10.2,0.0,No,None,None,0.0
2024-12-14,Gurugram,Fog,19.8,0.0,No,None,None,-4.9
2024-12-14,Howrah,Clear,30.9,0.0,No,None,None,0.0
2024-12-14,Hyderabad,Cloudy,20.8,0.0,No,None,None,0.0
2024-12-14,Indore,Cloudy,23.9,0.0,No,None,None,0.0
2024-12-14,Jaipur,Fog,20.1,0.0,No,None,None,-7.6
2024-12-14,Kanpur,Haze,16.9,0.0,No,None,None,0.0
2024-12-14,Kochi,Clear,28.1,0.0,No,None,None,0.0
2024-12-14,Kolkata,Cloudy,29.4,0.0,No,None,None,0.0
2024-12-14,Lucknow,Clear,18.0,0.0,No,None,None,0.0
2024-12-14,Mumbai,Clear,30.4,0.0,No,None,None,0.0
2024-12-14,Nagpur,Cloudy,21.8,0.0,No,None,None,0.0
2024-12-14,Noida,Clear,14.7,0.0,No,None,None,0.0
2024-12-14,Pune,Clear,27.9,0.0,No,None,None,0.0
2024-12-15,Agra,Clear,16.5,0.0,No,None,None,0.0
2024-12-15,Ahmedabad,Clear,21.6,0.0,No,None,None,0.0
2024-12-15,Bahadurgarh,Clear,17.8,0.0,No,None,None,0.0
2024-12-15,Bengaluru,Clear,23.2,0.0,No,None,None,0.0
2024-12-15,Bhopal,Clear,22.0,0.0,No,None,None,0.0
2024-12-15,Chennai,Cloudy,28.0,0.0,No,None,None,0.0
2024-12-15,Delhi,Clear,17.9,0.0,No,None,None,0.0
2024-12-15,Faridabad,Clear,18.4,0.0,No,None,None,0.0
2024-12-15,Ghaziabad,Haze,12.1,0.0,No,None,None,0.0
2024-12-15,Greater Noida,Haze,22.7,0.0,No,None,None,0.0
2024-12-15,Gurugram,Cloudy,17.6,0.0,No,None,None,0.0
2024-12-15,Howrah,Clear,29.5,0.0,No,None,None,0.0
2024-12-15,Hyderabad,Cloudy,19.6,0.0,No,None,None,0.0
2024-12-15,Indore,Clear,21.8,0.0,No,None,None,0.0
2024-12-15,Jaipur,Haze,16.3,0.0,No,None,None,0.0
2024-12-15,Kanpur,Fog,21.7,0.0,No,None,None,-5.7
2024-12-15,Kochi,Rain,29.9,15.7,No,None,None,-5.1
2024-12-15,Kolkata,Cloudy,27.4,0.0,No,None,None,0.0
2024-12-15,Lucknow,Cloudy,21.2,0.0,No,None,Exam Season,4.1
2024-12-15,Mumbai,Clear,24.7,0.0,No,None,None,0.0
2024-12-15,Nagpur,Clear,18.1,0.0,No,None,None,0.0
2024-12-15,Noida,Haze,15.3,0.0,No,None,None,0.0
2024-12-15,Pune,Clear,21.0,0.0,No,None,None,0.0
2024-12-16,Agra,Clear,14.0,0.0,No,None,None,0.0
2024-12-16,Ahmedabad,Rain,21.2,7.6,No,None,None,-3.4
2024-12-16,Bahadurgarh,Clear,21.0,0.0,No,None,Marathon,4.8
2024-12-16,Bengaluru,Cloudy,23.5,0.0,No,None,None,0.0
2024-12-16,Bhopal,Cloudy,20.5,0.0,No,None,None,0.0
2024-12-16,Chennai,Clear,24.2,0.0,No,None,Concert,11.2
2024-12-16,Delhi,Cloudy,17.9,0.0,No,None,None,0.0
2024-12-16,Faridabad,Clear,20.2,0.0,No,None,None,0.0
2024-12-16,Ghaziabad,Haze,20.3,0.0,No,None,None,0.0
2024-12-16,Greater Noida,Clear,19.6,0.0,No,None,None,0.0
2024-12-16,Gurugram,Clear,16.2,0.0,No,None,None,0.0
2024-12-16,Howrah,Clear,28.1,0.0,No,None,None,0.0
2024-12-16,Hyderabad,Cloudy,22.2,0.0,No,None,None,0.0
2024-12-16,Indore,Clear,22.5,0.0,No,None,None,0.0
2024-12-16,Jaipur,Clear,23.1,0.0,No,None,Exam Season,5.9
2024-12-16,Kanpur,Fog,17.4,0.0,No,None,None,-5.3
2024-12-16,Kochi,Clear,24.3,0.0,No,None,None,0.0
2024-12-16,Kolkata,Clear,26.4,0.0,No,None,None,0.0
2024-12-16,Lucknow,Haze,16.7,0.0,No,None,None,0.0
2024-12-16,Mumbai,Cloudy,27.4,0.0,No,None,Tech Conference,5.1
2024-12-16,Nagpur,Cloudy,24.5,0.0,No,None,None,0.0
2024-12-16,Noida,Haze,19.7,0.0,No,None,None,0.0
2024-12-16,Pune,Cloudy,24.3,0.0,No,None,None,0.0
2024-12-17,Agra,Clear,15.8,0.0,No,None,None,0.0
2024-12-17,Ahmedabad,Haze,23.2,0.0,No,None,None,0.0
2024-12-17,Bahadurgarh,Clear,15.8,0.0,No,None,None,0.0
2024-12-17,Bengaluru,Clear,22.2,0.0,No,None,Political Rally,8.5
2024-12-17,Bhopal,Clear,23.2,0.0,No,None,None,0.0
2024-12-17,Chennai,Clear,25.0,0.0,No,None,None,0.0
2024-12-17,Delhi,Cloudy,18.5,0.0,No,None,None,0.0
2024-12-17,Faridabad,Clear,14.6,0.0,No,None,None,0.0
2024-12-17,Ghaziabad,Clear,15.0,0.0,No,None,None,0.0
2024-12-17,Greater Noida,Clear,15.4,0.0,No,None,None,0.0
2024-12-17,Gurugram,Haze,16.9,0.0,No,None,None,0.0
2024-12-17,Howrah,Clear,30.3,0.0,No,None,None,0.0
2024-12-17,Hyderabad,Cloudy,24.4,0.0,No,None,None,0.0
2024-12-17,Indore,Clear,24.3,0.0,No,None,None,0.0
2024-12-17,Jaipur,Haze,15.3,0.0,No,None,None,0.0
2024-12-17,Kanpur,Fog,16.6,0.0,No,None,None,-6.8
2024-12-17,Kochi,Haze,26.4,0.0,No,None,None,0.0
2024-12-17,Kolkata,Clear,27.3,0.0,No,None,None,0.0
2024-12-17,Lucknow,Fog,19.1,0.0,No,None,None,-6.9
2024-12-17,Mumbai,Haze,28.6,0.0,No,None,None,0.0
2024-12-17,Nagpur,Clear,27.0,0.0,No,None,None,0.0
2024-12-17,Noida,Haze,17.6,0.0,No,None,None,0.0
2024-12-17,Pune,Cloudy,25.9,0.0,No,None,None,0.0
2024-12-18,Agra,Clear,19.4,0.0,No,None,Cricket Match,13.0
2024-12-18,Ahmedabad,Clear,20.2,0.0,No,None,None,0.0
2024-12-18,Bahadurgarh,Clear,15.9,0.0,No,None,None,0.0
2024-12-18,Bengaluru,Cloudy,20.9,0.0,No,None,None,0.0
2024-12-18,Bhopal,Clear,22.8,0.0,No,None,None,0.0
2024-12-18,Chennai,Clear,29.5,0.0,No,None,None,0.0
2024-12-18,Delhi,Fog,21.1,0.0,No,None,None,-5.2
2024-12-18,Faridabad,Haze,16.9,0.0,No,None,None,0.0
2024-12-18,Ghaziabad,Clear,12.8,0.0,No,None,None,0.0
2024-12-18,Greater Noida,Cloudy,18.2,0.0,No,None,Film Premiere,8.1
2024-12-18,Gurugram,Clear,18.5,0.0,No,None,None,0.0
2024-12-18,Howrah,Clear,33.3,0.0,No,None,None,0.0
2024-12-18,Hyderabad,Haze,26.1,0.0,No,None,None,0.0
2024-12-18,Indore,Clear,25.0,0.0,No,None,None,0.0
2024-12-18,Jaipur,Clear,15.6,0.0,No,None,None,0.0
2024-12-18,Kanpur,Haze,16.7,0.0,No,None,None,0.0
2024-12-18,Kochi,Clear,27.8,0.0,No,None,None,0.0
2024-12-18,Kolkata,Cloudy,26.1,0.0,No,None,None,0.0
2024-12-18,Lucknow,Cloudy,19.3,0.0,No,None,None,0.0
2024-12-18,Mumbai,Cloudy,28.9,0.0,No,None,None,0.0
2024-12-18,Nagpur,Clear,20.3,0.0,No,None,None,0.0
2024-12-18,Noida,Clear,21.0,0.0,No,None,None,0.0
2024-12-18,Pune,Clear,23.3,0.0,No,None,None,0.0
2024-12-19,Agra,Haze,13.7,0.0,No,None,None,0.0
2024-12-19,Ahmedabad,Haze,22.9,0.0,No,None,None,0.0
2024-12-19,Bahadurgarh,Clear,18.7,0.0,No,None,None,0.0
2024-12-19,Bengaluru,Cloudy,25.4,0.0,No,None,None,0.0
2024-12-19,Bhopal,Clear,22.2,0.0,No,None,None,0.0
2024-12-19,Chennai,Clear,30.1,0.0,No,None,None,0.0
2024-12-19,Delhi,Clear,18.5,0.0,No,None,Tech Conference,5.2
2024-12-19,Faridabad,Haze,14.5,0.0,No,None,None,0.0
2024-12-19,Ghaziabad,Fog,20.8,0.0,No,None,None,-7.2
2024-12-19,Greater Noida,Haze,18.8,0.0,No,None,None,0.0
2024-12-19,Gurugram,Clear,21.7,0.0,No,None,None,0.0
2024-12-19,Howrah,Cloudy,30.6,0.0,No,None,Exam Season,5.1
2024-12-19,Hyderabad,Cloudy,20.7,0.0,No,None,None,0.0
2024-12-19,Indore,Cloudy,27.3,0.0,No,None,None,0.0
2024-12-19,Jaipur,Clear,19.3,0.0,No,None,None,0.0
2024-12-19,Kanpur,Fog,17.0,0.0,No,None,None,-5.7
2024-12-19,Kochi,Haze,28.6,0.0,No,None,None,0.0
2024-12-19,Kolkata,Clear,23.8,0.0,No,None,None,0.0
2024-12-19,Lucknow,Clear,19.7,0.0,No,None,None,0.0
2024-12-19,Mumbai,Haze,25.6,0.0,No,None,None,0.0
2024-12-19,Nagpur,Clear,23.9,0.0,No,None,None,0.0
2024-12-19,Noida,Haze,16.7,0.0,No,None,None,0.0
2024-12-19,Pune,Clear,22.3,0.0,No,None,None,0.0
2024-12-20,Agra,Fog,16.1,0.0,No,None,None,-5.6
2024-12-20,Ahmedabad,Haze,27.7,0.0,No,None,None,0.0
2024-12-20,Bahadurgarh,Haze,21.5,0.0,No,None,None,0.0
2024-12-20,Bengaluru,Clear,23.9,0.0,No,None,None,0.0
2024-12-20,Bhopal,Clear,22.9,0.0,No,None,None,0.0
2024-12-20,Chennai,Clear,30.1,0.0,No,None,None,0.0
2024-12-20,Delhi,Clear,20.8,0.0,No,None,None,0.0
2024-12-20,Faridabad,Clear,15.9,0.0,No,None,None,0.0
2024-12-20,Ghaziabad,Fog,17.8,0.0,No,None,None,-7.9
2024-12-20,Greater Noida,Fog,20.8,0.0,No,None,None,-5.4
2024-12-20,Gurugram,Haze,18.2,0.0,No,None,None,0.0
2024-12-20,Howrah,Clear,22.7,0.0,No,None,None,0.0
2024-12-20,Hyderabad,Cloudy,24.5,0.0,No,None,None,0.0
2024-12-20,Indore,Clear,20.7,0.0,No,None,None,0.0
2024-12-20,Jaipur,Clear,16.3,0.0,No,None,None,0.0
2024-12-20,Kanpur,Clear,19.6,0.0,No,None,None,0.0
2024-12-20,Kochi,Clear,28.6,0.0,No,None,None,0.0
2024-12-20,Kolkata,Clear,26.8,0.0,No,None,None,0.0
2024-12-20,Lucknow,Clear,16.4,0.0,No,None,None,0.0
2024-12-20,Mumbai,Haze,28.3,0.0,No,None,None,0.0
2024-12-20,Nagpur,Clear,22.0,0.0,No,None,None,0.0
2024-12-20,Noida,Clear,15.2,0.0,No,None,None,0.0
2024-12-20,Pune,Cloudy,22.2,0.0,No,None,Marathon,6.1
2024-12-21,Agra,Haze,17.6,0.0,No,None,None,0.0
2024-12-21,Ahmedabad,Haze,19.5,0.0,No,None,None,0.0
2024-12-21,Bahadurgarh,Haze,20.5,0.0,No,None,None,0.0
2024-12-21,Bengaluru,Cloudy,16.2,0.0,No,None,None,0.0
2024-12-21,Bhopal,Haze,21.9,0.0,No,None,None,0.0
2024-12-21,Chennai,Clear,26.4,0.0,No,None,None,0.0
2024-12-21,Delhi,Haze,18.4,0.0,No,None,None,0.0
2024-12-21,Faridabad,Fog,19.4,0.0,No,None,Marathon,2.5
2024-12-21,Ghaziabad,Cloudy,19.5,0.0,No,None,None,0.0
2024-12-21,Greater Noida,Fog,18.5,0.0,No,None,None,-6.1
2024-12-21,Gurugram,Clear,22.8,0.0,No,None,None,0.0
2024-12-21,Howrah,Clear,24.4,0.0,No,None,None,0.0
2024-12-21,Hyderabad,Clear,24.0,0.0,No,None,None,0.0
2024-12-21,Indore,Clear,24.0,0.0,No,None,None,0.0
2024-12-21,Jaipur,Haze,18.7,0.0,No,None,None,0.0
2024-12-21,Kanpur,Haze,16.8,0.0,No,None,None,0.0
2024-12-21,Kochi,Haze,30.1,0.0,No,None,None,0.0
2024-12-21,Kolkata,Clear,24.1,0.0,No,None,None,0.0
2024-12-21,Lucknow,Clear,17.8,0.0,No,None,None,0.0
2024-12-21,Mumbai,Rain,26.6,4.7,No,None,None,-5.7
2024-12-21,Nagpur,Clear,25.7,0.0,No,None,None,0.0
2024-12-21,Noida,Cloudy,17.1,0.0,No,None,None,0.0
2024-12-21,Pune,Clear,25.0,0.0,No,None,None,0.0
2024-12-22,Agra,Haze,18.1,0.0,No,None,None,0.0
2024-12-22,Ahmedabad,Cloudy,20.8,0.0,No,None,None,0.0
2024-12-22,Bahadurgarh,Clear,17.4,0.0,No,None,None,0.0
2024-12-22,Bengaluru,Rain,22.3,14.7,No,None,None,-4.2
2024-12-22,Bhopal,Rain,23.6,12.1,No,None,None,-2.9
2024-12-22,Chennai,Clear,29.1,0.0,No,None,None,0.0
2024-12-22,Delhi,Cloudy,16.0,0.0,No,None,None,0.0
2024-12-22,Faridabad,Haze,18.8,0.0,No,None,None,0.0
2024-12-22,Ghaziabad,Clear,20.0,0.0,No,None,None,0.0
2024-12-22,Greater Noida,Clear,14.8,0.0,No,None,None,0.0
2024-12-22,Gurugram,Clear,14.5,0.0,No,None,None,0.0
2024-12-22,Howrah,Cloudy,32.2,0.0,No,None,None,0.0
2024-12-22,Hyderabad,Cloudy,23.9,0.0,No,None,None,0.0
